Date,Portfolio_Value
2018-08-10,147687.9896077497
2018-08-13,147687.9896077497
2018-08-14,147687.9896077497
2018-08-15,148998.59809232742
2018-08-16,149923.3238432793
2018-08-17,150613.9241161155
2018-08-20,150258.14056569542
2018-08-21,150687.21998656823
2018-08-22,151441.52873968676
2018-08-23,151363.7348816925
2018-08-24,151584.50732567534
2018-08-27,151584.50732567534
2018-08-28,151584.50732567534
2018-08-29,151584.50732567534
2018-08-30,151584.50732567534
2018-08-31,151584.50732567534
2018-09-04,151584.50732567534
2018-09-05,148316.33129841642
2018-09-06,148390.31827299207
2018-09-07,151004.88378004805
2018-09-10,151010.93536273163
2018-09-11,151857.2064210489
2018-09-12,154574.06823573803
2018-09-13,153229.9573925212
2018-09-14,153256.3727635601
2018-09-17,152204.61569160636
2018-09-18,152489.51442034793
2018-09-19,153161.4777350098
2018-09-20,153362.11113680791
2018-09-21,152560.41170607012
2018-09-24,152680.58676115936
2018-09-25,152872.44017471676
2018-09-26,153227.9001277464
2018-09-27,153493.42349102124
2018-09-28,152668.4706152979
2018-10-01,152035.52435616514
2018-10-02,149947.31174110714
2018-10-03,150173.09862561245
2018-10-04,149424.7574455199
2018-10-05,147750.77486811826
2018-10-08,146643.66729530005
2018-10-09,147346.92938650423
2018-10-10,147614.48388175643
2018-10-11,148947.09100268924
2018-10-12,150109.86596502172
2018-10-15,149845.9545782901
2018-10-16,150613.62253582466
2018-10-17,149586.33860636194
2018-10-18,149257.30506362618
2018-10-19,149378.45808033246
2018-10-22,148936.90143352147
2018-10-23,151370.31977614682
2018-10-24,151370.31977614682
2018-10-25,151370.31977614682
2018-10-26,151370.31977614682
2018-10-29,150941.52481354657
2018-10-30,150853.00549153873
2018-10-31,150446.76310268688
2018-11-01,149873.32768125064
2018-11-02,150811.9746966481
2018-11-05,150753.33689607598
2018-11-06,152760.46045929665
2018-11-07,153107.57622315397
2018-11-08,156098.08024889953
2018-11-09,156098.08024889953
2018-11-12,156098.08024889953
2018-11-13,156098.08024889953
2018-11-14,156098.08024889953
2018-11-15,156098.08024889953
2018-11-16,156098.08024889953
2018-11-19,156098.08024889953
2018-11-20,156098.08024889953
2018-11-21,156098.08024889953
2018-11-23,156098.08024889953
2018-11-26,156098.08024889953
2018-11-27,156098.08024889953
2018-11-28,156098.08024889953
2018-11-29,156098.08024889953
2018-11-30,156098.08024889953
2018-12-03,156098.08024889953
2018-12-04,156098.08024889953
2018-12-06,156098.08024889953
2018-12-07,156098.08024889953
2018-12-10,156098.08024889953
2018-12-11,156098.08024889953
2018-12-12,156098.08024889953
2018-12-13,156098.08024889953
2018-12-14,156098.08024889953
2018-12-17,156098.08024889953
2018-12-18,156098.08024889953
2018-12-19,156098.08024889953
2018-12-20,156098.08024889953
2018-12-21,156098.08024889953
2018-12-24,156098.08024889953
2018-12-26,156098.08024889953
2018-12-27,156098.08024889953
2018-12-28,156098.08024889953
2018-12-31,156098.08024889953
2019-01-02,156098.08024889953
2019-01-03,156098.08024889953
2019-01-04,156098.08024889953
2019-01-07,156098.08024889953
2019-01-08,156098.08024889953
2019-01-09,156098.08024889953
2019-01-10,156098.08024889953
2019-01-11,156098.08024889953
2019-01-14,156098.08024889953
2019-01-15,156098.08024889953
2019-01-16,156098.08024889953
2019-01-17,156098.08024889953
2019-01-18,156098.08024889953
2019-01-22,156098.08024889953
2019-01-23,156098.08024889953
2019-01-24,156098.08024889953
2019-01-25,156098.08024889953
2019-01-28,156098.08024889953
2019-01-29,156098.08024889953
2019-01-30,156098.08024889953
2019-01-31,156098.08024889953
2019-02-01,156098.08024889953
2019-02-04,156098.08024889953
2019-02-05,156098.08024889953
2019-02-06,156098.08024889953
2019-02-07,156098.08024889953
2019-02-08,156098.08024889953
2019-02-11,156098.08024889953
2019-02-12,156098.08024889953
2019-02-13,156098.08024889953
2019-02-14,156098.08024889953
2019-02-15,156098.08024889953
2019-02-19,156098.08024889953
2019-02-20,156098.08024889953
2019-02-21,156098.08024889953
2019-02-22,156098.08024889953
2019-02-25,156098.08024889953
2019-02-26,156098.08024889953
2019-02-27,156098.08024889953
2019-02-28,156098.08024889953
2019-03-01,156098.08024889953
2019-03-04,156098.08024889953
2019-03-05,156098.08024889953
2019-03-06,156098.08024889953
2019-03-07,156098.08024889953
2019-03-08,156098.08024889953
2019-03-11,156098.08024889953
2019-03-12,155742.6329593382
2019-03-13,155373.6928711047
2019-03-14,155307.29776891455
2019-03-15,155530.2161128808
2019-03-18,155113.11310674303
2019-03-19,155611.4465614914
2019-03-20,156030.08996119356
2019-03-21,156580.274263862
2019-03-22,156870.33691134345
2019-03-25,157698.5853892853
2019-03-26,156192.60310345248
2019-03-27,154749.7697555914
2019-03-28,153759.55562214475
2019-03-29,154003.77080864424
2019-04-01,153236.55212955174
2019-04-02,153286.5925967386
2019-04-03,153953.65556121088
2019-04-04,153544.993565845
2019-04-05,153369.7889686993
2019-04-08,153971.46464740945
2019-04-09,155592.19650827645
2019-04-10,155676.54629516724
2019-04-11,155416.80776147736
2019-04-12,154719.2851372125
2019-04-15,155100.74997912563
2019-04-16,155043.34094755145
2019-04-17,154015.18302868656
2019-04-18,153349.302096778
2019-04-22,153374.95753129286
2019-04-23,153993.04507195286
2019-04-24,153261.12242628718
2019-04-25,164416.57707797363
2019-04-26,164416.57707797363
2019-04-29,162361.89360017632
2019-04-30,162151.73164567543
2019-05-01,161339.067470102
2019-05-02,161146.1545547129
2019-05-03,162074.81179301027
2019-05-06,163076.6033210069
2019-05-07,162180.31301145977
2019-05-08,162596.45694271172
2019-05-09,162830.46330045344
2019-05-10,163426.68915552722
2019-05-13,163939.42255245853
2019-05-14,162633.1407175035
2019-05-15,162435.8921667128
2019-05-16,162069.27212456206
2019-05-17,162131.66248295567
2019-05-20,160772.0088924048
2019-05-21,160578.9022698232
2019-05-22,161915.787567694
2019-05-23,161038.81290400273
2019-05-24,161469.50707098842
2019-05-28,160239.08474434633
2019-05-29,159376.2123874721
2019-05-30,158969.89290971984
2019-05-31,159320.58893410262
2019-06-03,158691.12869343837
2019-06-04,157961.5973377499
2019-06-05,157500.29269370876
2019-06-06,157908.88352608687
2019-06-07,157384.41123958625
2019-06-10,158659.56482924573
2019-06-11,158082.51709490095
2019-06-12,157377.3398443159
2019-06-13,156398.36557708494
2019-06-14,154702.65356018848
2019-06-17,154580.28773115977
2019-06-18,156435.79979743366
2019-06-19,154632.95800812682
2019-06-20,156038.66048417654
2019-06-21,155215.66194580757
2019-06-24,155389.93341786828
2019-06-25,155115.6810031848
2019-06-26,156399.27675817063
2019-06-27,154634.753351698
2019-06-28,153566.02687872294
2019-07-01,153936.6496290789
2019-07-02,153227.8976730045
2019-07-03,153081.80385022206
2019-07-05,151637.86641989413
2019-07-08,152125.71242960967
2019-07-09,149990.16006756894
2019-07-10,150086.95003837044
2019-07-11,151118.79362291092
2019-07-12,152565.9271019986
2019-07-15,152246.4116751057
2019-07-16,152773.60191454046
2019-07-17,152779.95733543506
2019-07-18,151225.35618392323
2019-07-19,151914.63894593422
2019-07-22,152199.19509111918
2019-07-23,152612.67221860273
2019-07-24,153105.4942201871
2019-07-25,152295.81598662853
2019-07-26,149719.9396917511
2019-07-29,151380.59682147607
2019-07-30,153989.40400010077
2019-07-31,154350.07948224517
2019-08-01,154619.921557457
2019-08-02,154849.67770752386
2019-08-05,154046.16282225365
2019-08-06,153252.2541433671
2019-08-07,153151.0088023142
2019-08-08,151272.69137936004
2019-08-09,151948.33117074636
2019-08-12,151936.41179619197
2019-08-13,152409.87616311898
2019-08-14,151397.1815488987
2019-08-15,151069.03111901617
2019-08-16,151941.8886635397
2019-08-19,151155.3926428062
2019-08-20,150424.6751008116
2019-08-21,150091.14739166002
2019-08-22,150089.73255839315
2019-08-23,149957.59382117074
2019-08-26,149441.4853793247
2019-08-27,149305.85089645046
2019-08-28,149496.459654791
2019-08-29,150315.5707675055
2019-08-30,150851.04480604618
2019-09-03,150360.41495028784
2019-09-04,151036.43892358383
2019-09-05,151008.7327800576
2019-09-06,150778.63539453794
2019-09-09,151975.1538321778
2019-09-10,153922.5775712858
2019-09-11,153922.5775712858
2019-09-12,153922.5775712858
2019-09-13,153922.5775712858
2019-09-16,153922.5775712858
2019-09-17,153922.5775712858
2019-09-18,153922.5775712858
2019-09-19,153922.5775712858
2019-09-20,153922.5775712858
2019-09-23,153922.5775712858
2019-09-24,153922.5775712858
2019-09-25,153922.5775712858
2019-09-26,153922.5775712858
2019-09-27,153922.5775712858
2019-09-30,153922.5775712858
2019-10-01,153922.5775712858
2019-10-02,153308.65846719968
2019-10-03,152771.21605461824
2019-10-04,153075.1367253199
2019-10-07,152457.5343788831
2019-10-08,151566.42693285103
2019-10-09,150538.44687099184
2019-10-10,149777.54209973518
2019-10-11,151280.69816242426
2019-10-14,153348.37538907758
2019-10-15,154238.27350808436
2019-10-16,153269.04899905215
2019-10-17,153803.47774064666
2019-10-18,154997.73816855578
2019-10-21,156245.60722041235
2019-10-22,156798.9426268239
2019-10-23,156798.9426268239
2019-10-24,156798.9426268239
2019-10-25,156798.9426268239
2019-10-28,156798.9426268239
2019-10-29,156798.9426268239
2019-10-30,156798.9426268239
2019-10-31,156798.9426268239
2019-11-01,156798.9426268239
2019-11-04,156798.9426268239
2019-11-05,156798.9426268239
2019-11-06,156798.9426268239
2019-11-07,156798.9426268239
2019-11-08,159831.2109619511
2019-11-11,159402.1888763203
2019-11-12,156354.3248171369
2019-11-13,156436.7408143569
2019-11-14,156250.07593454333
2019-11-15,155895.07784447796
2019-11-18,156344.9587905034
2019-11-19,156073.9470111787
2019-11-20,156924.93928052206
2019-11-21,157776.33808570402
2019-11-22,158206.5914003207
2019-11-25,158451.21935641943
2019-11-26,159605.29928094847
2019-11-27,160749.0369678508
2019-11-29,161249.73352675277
2019-12-02,161200.98299723395
2019-12-03,161516.9776852383
2019-12-04,165563.29602492205
2019-12-05,166914.4768439072
2019-12-06,165218.27684906518
2019-12-09,166937.98294819368
2019-12-10,170362.68050749082
2019-12-11,169961.37804944784
2019-12-12,171275.67067473824
2019-12-13,170579.09618377124
2019-12-16,170867.68992541215
2019-12-17,169061.95757593223
2019-12-18,168661.27443771053
2019-12-19,166126.88141308335
2019-12-20,165452.29359611607
2019-12-23,162382.63897437995
2019-12-24,163810.07259534154
2019-12-26,164091.00605016132
2019-12-27,163187.03863543877
2019-12-30,163394.77188227128
2019-12-31,163423.59853120003
2020-01-02,164074.79544966275
2020-01-03,163296.24548060808
2020-01-06,162907.03467571712
2020-01-07,164257.8813649544
2020-01-08,161900.2103891058
2020-01-09,162554.4714792517
2020-01-10,163629.6888897235
2020-01-13,163345.73652083706
2020-01-14,162997.74298731238
2020-01-15,163982.36905361904
2020-01-16,164225.50119811494
2020-01-17,164135.49677238232
2020-01-21,163702.83488508296
2020-01-22,164206.97799636264
2020-01-23,167300.1665546468
2020-01-24,165841.62663878172
2020-01-27,164534.00963368666
2020-01-28,169111.88088294072
2020-01-29,169111.88088294072
2020-01-30,169111.88088294072
2020-01-31,169111.88088294072
2020-02-03,169111.88088294072
2020-02-04,167219.54698415985
2020-02-05,169622.93236158846
2020-02-06,169415.47670855472
2020-02-07,169200.20375834376
2020-02-10,170320.43260846607
2020-02-11,171178.040071095
2020-02-12,170518.67038526933
2020-02-13,169416.406426702
2020-02-14,160520.25563394133
2020-02-18,160693.09268823828
2020-02-19,160331.94554140873
2020-02-20,160079.51048161433
2020-02-21,160399.30229950455
2020-02-24,164138.74734888066
2020-02-25,163699.8530733854
2020-02-26,170904.9397406803
2020-02-27,173504.04368185438
2020-02-28,173073.34906160185
2020-03-02,176615.4575978396
2020-03-03,173584.26786107023
2020-03-04,176816.93476383085
2020-03-05,179832.6607511511
2020-03-06,179832.66075115107
2020-03-09,179832.66075115107
2020-03-10,179832.66075115107
2020-03-11,179832.66075115107
2020-03-12,179832.66075115107
2020-03-13,179832.66075115107
2020-03-16,179832.66075115107
2020-03-17,179832.66075115107
2020-03-18,179832.66075115107
2020-03-19,184986.85618468994
2020-03-20,193997.23533347042
2020-03-23,202641.8090663316
2020-03-24,209895.25432021494
2020-03-25,223295.3313165333
2020-03-26,217335.25870434527
2020-03-27,210637.35695067322
2020-03-30,200514.6408336289
2020-03-31,201085.44252533396
2020-04-01,194886.35947670956
2020-04-02,183601.63532423798
2020-04-03,187979.51648410124
2020-04-06,191560.12577297556
2020-04-07,196249.27769195108
2020-04-08,201325.99660391448
2020-04-09,205803.34913087057
2020-04-13,199558.9754462185
2020-04-14,202600.11158181168
2020-04-15,203859.03946887446
2020-04-16,199420.5979360735
2020-04-17,208245.3310920362
2020-04-20,203635.31576849392
2020-04-21,199655.84901738656
2020-04-22,206570.1304440972
2020-04-23,209938.51613244583
2020-04-24,214489.43698845667
2020-04-27,215207.3138665341
2020-04-28,217907.10118148616
2020-04-29,224682.387359055
2020-04-30,219947.1039725315
2020-05-01,214857.63047350713
2020-05-04,214457.05134920948
2020-05-05,209302.72017572945
2020-05-06,210700.76296157882
2020-05-07,215099.59484450787
2020-05-08,218816.68750884087
2020-05-11,217391.00477338448
2020-05-12,214973.42658452003
2020-05-13,212647.40169690704
2020-05-14,217381.15547310375
2020-05-15,217381.15547310375
2020-05-18,217381.15547310375
2020-05-19,217381.15547310375
2020-05-20,217381.15547310375
2020-05-21,217381.15547310375
2020-05-22,217381.15547310375
2020-05-26,217381.15547310375
2020-05-27,217381.15547310375
2020-05-28,217381.15547310375
2020-05-29,217381.15547310375
2020-06-01,217381.15547310375
2020-06-02,217381.15547310375
2020-06-03,217381.15547310375
2020-06-04,217381.15547310375
2020-06-05,217381.15547310375
2020-06-08,217381.15547310375
2020-06-09,217381.15547310375
2020-06-10,217381.15547310375
2020-06-11,217381.15547310375
2020-06-12,217381.15547310375
2020-06-15,217381.15547310375
2020-06-16,217381.15547310375
2020-06-17,217381.15547310375
2020-06-18,217381.15547310375
2020-06-19,217381.15547310375
2020-06-22,217381.15547310375
2020-06-23,217381.15547310375
2020-06-24,217381.15547310375
2020-06-25,217381.15547310375
2020-06-26,217381.15547310375
2020-06-29,217381.15547310375
2020-06-30,217381.15547310375
2020-07-01,217381.15547310375
2020-07-02,217381.15547310375
2020-07-06,217381.15547310375
2020-07-07,217381.15547310375
2020-07-08,217381.15547310375
2020-07-09,217381.15547310375
2020-07-10,217381.15547310375
2020-07-13,217381.15547310375
2020-07-14,217381.15547310375
2020-07-15,217381.15547310375
2020-07-16,217381.15547310375
2020-07-17,217381.15547310375
2020-07-20,217381.15547310375
2020-07-21,217381.15547310375
2020-07-22,217381.15547310375
2020-07-23,217381.15547310375
2020-07-24,217381.15547310375
2020-07-27,217381.15547310375
2020-07-28,217381.15547310375
2020-07-29,217381.15547310375
2020-07-30,217381.15547310375
2020-07-31,217381.15547310375
2020-08-03,217381.15547310375
2020-08-04,217381.15547310375
2020-08-05,217381.15547310375
2020-08-06,217381.15547310375
2020-08-07,217381.15547310375
2020-08-10,217381.15547310375
2020-08-11,217381.15547310375
2020-08-12,217381.15547310375
2020-08-13,217381.15547310375
2020-08-14,216923.9522158226
2020-08-17,219047.10119108125
2020-08-18,220263.13170952885
2020-08-19,219507.01037785155
2020-08-20,221399.5918128041
2020-08-21,224297.6060651542
2020-08-24,224297.6060651542
2020-08-25,224297.6060651542
2020-08-26,224297.6060651542
2020-08-27,224297.6060651542
2020-08-28,224297.6060651542
2020-08-31,224297.6060651542
2020-09-01,224297.6060651542
2020-09-02,224297.6060651542
2020-09-03,224297.6060651542
2020-09-04,224297.6060651542
2020-09-08,224297.6060651542
2020-09-09,224297.6060651542
2020-09-10,224297.6060651542
2020-09-11,224297.6060651542
2020-09-14,224297.6060651542
2020-09-15,224297.6060651542
2020-09-16,224297.6060651542
2020-09-17,224297.6060651542
2020-09-18,224297.6060651542
2020-09-21,224297.6060651542
2020-09-22,224297.6060651542
2020-09-23,224297.6060651542
2020-09-24,224297.6060651542
2020-09-25,224297.6060651542
2020-09-28,224297.6060651542
2020-09-29,224297.6060651542
2020-09-30,224297.6060651542
2020-10-01,224297.6060651542
2020-10-02,224297.6060651542
2020-10-05,224297.6060651542
2020-10-06,224297.6060651542
2020-10-07,224297.6060651542
2020-10-08,224297.6060651542
2020-10-09,224297.6060651542
2020-10-12,224297.6060651542
2020-10-13,224297.6060651542
2020-10-14,224297.6060651542
2020-10-15,224297.6060651542
2020-10-16,223640.57160366356
2020-10-19,226359.7933745897
2020-10-20,226450.3910964919
2020-10-21,227307.87771009383
2020-10-22,236652.39262207784
2020-10-23,236652.39262207784
2020-10-26,236652.39262207784
2020-10-27,236652.39262207784
2020-10-28,236652.39262207784
2020-10-29,236652.39262207784
2020-10-30,236652.39262207784
2020-11-02,236652.39262207784
2020-11-03,236652.39262207784
2020-11-04,236652.39262207784
2020-11-05,236652.39262207784
2020-11-06,236326.76552292143
2020-11-09,207507.31412135877
2020-11-10,218407.164161039
2020-11-11,221958.32877660665
2020-11-12,222917.14182019094
2020-11-13,218075.02259200104
2020-11-16,220899.69287708573
2020-11-17,221348.45351951657
2020-11-18,220309.69100763052
2020-11-19,219885.60879699312
2020-11-20,225481.3248010357
2020-11-23,223067.12846881818
2020-11-24,222634.9055733074
2020-11-25,224810.34683694938
2020-11-27,224010.895631409
2020-11-30,220096.4297142677
2020-12-01,216494.73245360327
2020-12-02,215573.66022431958
2020-12-03,216155.85269030387
2020-12-04,215204.9359662484
2020-12-07,215879.85706416058
2020-12-08,217844.61191330696
2020-12-09,216976.1289159161
2020-12-10,213789.06645073622
2020-12-11,222726.90154500367
2020-12-14,221683.6856089207
2020-12-15,219789.47443988165
2020-12-16,221493.96205702695
2020-12-17,222974.60856591765
2020-12-18,221589.89162733578
2020-12-21,223536.00680312168
2020-12-22,223133.51910758825
2020-12-23,218722.54384144308
2020-12-24,218570.67733527254
2020-12-28,216965.1664461502
2020-12-29,213099.7318722957
2020-12-30,212348.80668666633
2020-12-31,212524.74146566642
2021-01-04,211571.44127583902
2021-01-05,204737.21879932954
2021-01-06,199438.45174881877
2021-01-07,197466.40646657159
2021-01-08,193213.84934190792
2021-01-11,193391.94205014527
2021-01-12,196656.81726872438
2021-01-13,196878.77915982943
2021-01-14,192888.12009884376
2021-01-15,196253.1358124865
2021-01-19,196419.30288751438
2021-01-20,198451.8126881647
2021-01-21,202074.7322456307
2021-01-22,203591.2421000062
2021-01-25,205186.79754684176
2021-01-26,214405.96543035042
2021-01-27,214405.96543035042
2021-01-28,214405.96543035042
2021-01-29,214405.96543035042
2021-02-01,214405.96543035042
2021-02-02,214405.96543035042
2021-02-03,214405.96543035042
2021-02-04,214405.96543035042
2021-02-05,214405.96543035042
2021-02-08,214405.96543035042
2021-02-09,214405.96543035042
2021-02-10,214405.96543035042
2021-02-11,214405.96543035042
2021-02-12,214405.96543035042
2021-02-16,214405.96543035042
2021-02-17,214405.96543035042
2021-02-18,214405.96543035042
2021-02-19,214405.96543035042
2021-02-22,214405.96543035042
2021-02-23,214405.96543035042
2021-02-24,214405.96543035042
2021-02-25,214405.96543035042
2021-02-26,214405.96543035042
2021-03-01,214405.96543035042
2021-03-02,214405.96543035042
2021-03-03,214405.96543035042
2021-03-04,214405.96543035042
2021-03-05,214405.96543035042
2021-03-08,214405.96543035042
2021-03-09,214405.96543035042
2021-03-10,214405.96543035042
2021-03-11,214405.96543035042
2021-03-12,214405.96543035042
2021-03-15,214405.96543035042
2021-03-16,214405.96543035042
2021-03-17,214405.96543035042
2021-03-18,214405.96543035042
2021-03-19,214405.96543035042
2021-03-22,214405.96543035042
2021-03-23,214405.96543035042
2021-03-24,214405.96543035042
2021-03-25,214405.96543035042
2021-03-26,214405.96543035042
2021-03-29,214405.96543035042
2021-03-30,214405.96543035042
2021-03-31,214405.96543035042
2021-04-01,214405.96543035042
2021-04-05,214405.96543035042
2021-04-06,214405.96543035042
2021-04-07,214405.96543035042
2021-04-08,214405.96543035042
2021-04-09,214405.96543035042
2021-04-12,214405.96543035042
2021-04-13,214405.96543035042
2021-04-14,214405.96543035042
2021-04-15,214405.96543035042
2021-04-16,214405.96543035042
2021-04-19,214405.96543035042
2021-04-20,214405.96543035042
2021-04-21,214405.96543035042
2021-04-22,214405.96543035042
2021-04-23,214405.96543035042
2021-04-26,214405.96543035042
2021-04-27,214405.96543035042
2021-04-28,214405.96543035042
2021-04-29,214405.96543035042
2021-04-30,214405.96543035042
2021-05-03,214405.96543035042
2021-05-04,214405.96543035042
2021-05-05,214405.96543035042
2021-05-06,214405.96543035042
2021-05-07,219676.06794505706
2021-05-10,217179.172245507
2021-05-11,218642.3393181716
2021-05-12,214440.1235861584
2021-05-13,215762.569724408
2021-05-14,217902.5385284074
2021-05-17,215987.4020464173
2021-05-18,216210.97352801263
2021-05-19,215768.77362433428
2021-05-20,216832.38120111576
2021-05-21,216017.86646745866
2021-05-24,217595.02121064445
2021-05-25,219350.0398343996
2021-05-26,220570.6283102486
2021-05-27,219216.69746055262
2021-05-28,221170.5878326323
2021-06-01,221319.36391739943
2021-06-02,219879.448005495
2021-06-03,216801.82791329894
2021-06-04,215967.78451097972
2021-06-07,216509.63764229865
2021-06-08,218054.3253632054
2021-06-09,218631.402696868
2021-06-10,217629.7769689939
2021-06-11,218685.08447108
2021-06-14,216987.11906004767
2021-06-15,217946.60016681434
2021-06-16,218593.81187152184
2021-06-17,218211.2899900555
2021-06-18,218155.18875568916
2021-06-21,219474.80063513294
2021-06-22,218868.21707074193
2021-06-23,221665.2912744099
2021-06-24,221665.2912744099
2021-06-25,221665.2912744099
2021-06-28,221665.2912744099
2021-06-29,221665.2912744099
2021-06-30,221665.2912744099
2021-07-01,221665.2912744099
2021-07-02,221665.2912744099
2021-07-06,221665.2912744099
2021-07-07,221665.2912744099
2021-07-08,221665.2912744099
2021-07-09,221665.2912744099
2021-07-12,221665.2912744099
2021-07-13,221665.2912744099
2021-07-14,221665.2912744099
2021-07-15,220626.0673089529
2021-07-16,221229.00448317046
2021-07-19,218108.03672046086
2021-07-20,219410.90379667812
2021-07-21,223775.41992609325
2021-07-22,223058.9785223967
2021-07-23,223329.47795871506
2021-07-26,223476.39994575892
2021-07-27,224834.34440530225
2021-07-28,225666.1635953463
2021-07-29,226097.981028194
2021-07-30,224254.7283625772
2021-08-02,223327.62684916356
2021-08-03,218373.63560381823
